Date,Open,High,Low,Close,Volume,Price_Change,Percentage_Change,Average_Price,Range
2018-06-06,2.48,2.48,2.42,2.42,1589608,-0.06000000000000005,-2.4193548387096793,2.45,0.06000000000000005
2018-06-05,2.46,2.48,2.46,2.48,886539,0.020000000000000018,0.8130081300813016,2.4699999999999998,0.020000000000000018
2018-06-04,2.48,2.5,2.46,2.46,1403084,-0.020000000000000018,-0.8064516129032264,2.48,0.040000000000000036
2018-05-31,2.48,2.5,2.48,2.48,1428833,0.0,0.0,2.49,0.020000000000000018
2018-05-30,2.46,2.5,2.45,2.5,1267095,0.040000000000000036,1.6260162601626031,2.475,0.04999999999999982
2018-05-29,2.49,2.49,2.46,2.46,78905,-0.03000000000000025,-1.2048192771084436,2.475,0.03000000000000025
2018-05-28,2.5,2.5,2.47,2.48,367427,-0.020000000000000018,-0.8000000000000007,2.4850000000000003,0.029999999999999805
2018-05-24,2.48,2.48,2.46,2.46,548962,-0.020000000000000018,-0.8064516129032264,2.4699999999999998,0.020000000000000018
2018-05-23,2.47,2.5,2.47,2.47,346370,0.0,0.0,2.4850000000000003,0.029999999999999805
2018-05-22,2.46,2.5,2.46,2.47,65473,0.010000000000000231,0.40650406504065983,2.48,0.040000000000000036
2018-05-21,2.48,2.49,2.48,2.49,400954,0.010000000000000231,0.40322580645162226,2.4850000000000003,0.010000000000000231
2018-05-17,2.5,2.51,2.48,2.5,622031,0.0,0.0,2.495,0.029999999999999805
2018-05-16,2.48,2.5,2.45,2.5,563436,0.020000000000000018,0.8064516129032264,2.475,0.04999999999999982
2018-05-15,2.45,2.49,2.45,2.47,11371,0.020000000000000018,0.8163265306122455,2.47,0.040000000000000036
2018-05-14,2.47,2.5,2.44,2.44,375833,-0.03000000000000025,-1.214574898785435,2.4699999999999998,0.06000000000000005
2018-05-10,2.48,2.51,2.48,2.51,219071,0.029999999999999805,1.209677419354831,2.495,0.029999999999999805
2018-05-09,2.52,2.52,2.48,2.5,2755942,-0.020000000000000018,-0.7936507936507943,2.5,0.040000000000000036
2018-05-08,2.5,2.5,2.5,2.5,199122,0.0,0.0,2.5,0.0
2018-05-07,2.54,2.54,2.5,2.5,666307,-0.040000000000000036,-1.5748031496063006,2.52,0.040000000000000036
2018-05-03,2.44,2.48,2.43,2.47,348199,0.03000000000000025,1.2295081967213217,2.455,0.04999999999999982
2018-05-02,2.43,2.48,2.43,2.44,210931,0.009999999999999787,0.41152263374484715,2.455,0.04999999999999982
2018-05-01,2.45,2.45,2.43,2.43,282867,-0.020000000000000018,-0.8163265306122455,2.4400000000000004,0.020000000000000018
2018-04-30,2.44,2.45,2.42,2.45,693928,0.010000000000000231,0.40983606557377994,2.435,0.03000000000000025
2018-04-26,2.44,2.45,2.42,2.44,53778,0.0,0.0,2.435,0.03000000000000025
2018-04-25,2.49,2.49,2.44,2.44,973882,-0.050000000000000266,-2.0080321285140665,2.465,0.050000000000000266
2018-04-24,2.45,2.45,2.44,2.45,1486309,0.0,0.0,2.4450000000000003,0.010000000000000231
2018-04-23,2.5,2.5,2.45,2.45,769109,-0.04999999999999982,-1.9999999999999927,2.475,0.04999999999999982
2018-04-19,2.47,2.49,2.44,2.46,473153,-0.010000000000000231,-0.40485829959515096,2.465,0.050000000000000266
2018-04-18,2.49,2.49,2.47,2.48,185139,-0.010000000000000231,-0.4016064257028205,2.4800000000000004,0.020000000000000018
2018-04-17,2.53,2.53,2.49,2.49,1654751,-0.03999999999999959,-1.5810276679841737,2.51,0.03999999999999959
2018-04-16,2.54,2.54,2.5,2.53,2002663,-0.010000000000000231,-0.39370078740158393,2.52,0.040000000000000036
2018-04-12,2.57,2.57,2.55,2.55,703281,-0.020000000000000018,-0.7782101167315182,2.5599999999999996,0.020000000000000018
2018-04-11,2.58,2.6,2.58,2.58,882058,0.0,0.0,2.59,0.020000000000000018
2018-04-10,2.62,2.62,2.59,2.59,471133,-0.03000000000000025,-1.1450381679389408,2.605,0.03000000000000025
2018-04-09,2.62,2.64,2.58,2.61,229052,-0.010000000000000231,-0.3816793893129859,2.6100000000000003,0.06000000000000005
2018-04-05,2.63,2.64,2.6,2.63,584112,0.0,0.0,2.62,0.040000000000000036
2018-04-04,2.62,2.64,2.62,2.64,590187,0.020000000000000018,0.7633587786259549,2.63,0.020000000000000018
2018-04-03,2.6,2.6,2.57,2.57,611043,-0.03000000000000025,-1.1538461538461635,2.585,0.03000000000000025
2018-04-02,2.67,2.67,2.58,2.62,2236304,-0.04999999999999982,-1.872659176029956,2.625,0.08999999999999986
2018-03-29,2.68,2.68,2.64,2.64,1986683,-0.040000000000000036,-1.492537313432837,2.66,0.040000000000000036
2018-03-28,2.67,2.7,2.65,2.67,3627017,0.0,0.0,2.675,0.050000000000000266
2018-03-27,2.67,2.69,2.67,2.68,2507090,0.010000000000000231,0.3745318352060012,2.6799999999999997,0.020000000000000018
2018-03-26,2.61,2.66,2.6,2.66,3549145,0.050000000000000266,1.9157088122605466,2.63,0.06000000000000005
2018-03-22,2.62,2.64,2.62,2.63,143799,0.009999999999999787,0.3816793893129689,2.63,0.020000000000000018
2018-03-21,2.61,2.65,2.61,2.65,887358,0.040000000000000036,1.5325670498084305,2.63,0.040000000000000036
2018-03-20,2.61,2.63,2.6,2.61,2076663,0.0,0.0,2.615,0.029999999999999805
2018-03-19,2.63,2.63,2.61,2.62,717064,-0.009999999999999787,-0.3802281368821212,2.62,0.020000000000000018
2018-03-15,2.63,2.63,2.55,2.55,4010410,-0.08000000000000007,-3.041825095057037,2.59,0.08000000000000007
2018-03-14,2.63,2.64,2.62,2.62,325371,-0.009999999999999787,-0.3802281368821212,2.63,0.020000000000000018
2018-03-13,2.63,2.64,2.63,2.64,423164,0.010000000000000231,0.3802281368821381,2.635,0.010000000000000231
2018-03-12,2.62,2.64,2.62,2.63,508836,0.009999999999999787,0.3816793893129689,2.63,0.020000000000000018
2018-03-08,2.64,2.67,2.64,2.66,300622,0.020000000000000018,0.7575757575757582,2.6550000000000002,0.029999999999999805
2018-03-07,2.64,2.64,2.64,2.64,18581,0.0,0.0,2.64,0.0
2018-03-06,2.63,2.65,2.62,2.65,3359498,0.020000000000000018,0.7604562737642593,2.635,0.029999999999999805
2018-03-05,2.64,2.65,2.63,2.63,557954,-0.010000000000000231,-0.3787878787878875,2.6399999999999997,0.020000000000000018
2018-03-01,2.64,2.66,2.64,2.66,77607,0.020000000000000018,0.7575757575757582,2.6500000000000004,0.020000000000000018
2018-02-28,2.65,2.69,2.62,2.69,2371055,0.040000000000000036,1.5094339622641524,2.6550000000000002,0.06999999999999984
2018-02-27,2.66,2.66,2.6,2.65,790194,-0.010000000000000231,-0.3759398496240688,2.63,0.06000000000000005
2018-02-26,2.68,2.69,2.67,2.67,867820,-0.010000000000000231,-0.3731343283582175,2.6799999999999997,0.020000000000000018
2018-02-22,2.68,2.69,2.66,2.67,188375,-0.010000000000000231,-0.3731343283582175,2.675,0.029999999999999805
2018-02-21,2.66,2.68,2.66,2.67,238090,0.009999999999999787,0.3759398496240521,2.67,0.020000000000000018
2018-02-20,2.66,2.66,2.64,2.65,1776630,-0.010000000000000231,-0.3759398496240688,2.6500000000000004,0.020000000000000018
2018-02-19,2.67,2.7,2.64,2.66,414454,-0.009999999999999787,-0.37453183520598454,2.67,0.06000000000000005
2018-02-15,2.66,2.67,2.64,2.64,1825334,-0.020000000000000018,-0.7518796992481209,2.6550000000000002,0.029999999999999805
2018-02-14,2.69,2.7,2.66,2.66,284352,-0.029999999999999805,-1.1152416356877253,2.68,0.040000000000000036
2018-02-13,2.68,2.75,2.66,2.66,3288332,-0.020000000000000018,-0.7462686567164185,2.705,0.08999999999999986
2018-02-12,2.64,2.71,2.64,2.7,3054104,0.06000000000000005,2.2727272727272747,2.675,0.06999999999999984
2018-02-08,2.65,2.67,2.63,2.65,1227972,0.0,0.0,2.65,0.040000000000000036
2018-02-07,2.6,2.69,2.6,2.67,9211166,0.06999999999999984,2.6923076923076863,2.645,0.08999999999999986
2018-02-06,2.6,2.65,2.54,2.59,1100582,-0.010000000000000231,-0.38461538461539346,2.5949999999999998,0.10999999999999988
2018-02-05,2.65,2.66,2.63,2.65,1445649,0.0,0.0,2.645,0.03000000000000025
2018-02-01,2.67,2.7,2.67,2.7,54324,0.03000000000000025,1.123595505617987,2.685,0.03000000000000025
2018-01-31,2.7,2.7,2.68,2.69,134330,-0.010000000000000231,-0.3703703703703789,2.6900000000000004,0.020000000000000018
2018-01-30,2.71,2.71,2.67,2.68,3902249,-0.029999999999999805,-1.1070110701106939,2.69,0.040000000000000036
2018-01-29,2.71,2.71,2.69,2.71,496713,0.0,0.0,2.7,0.020000000000000018
2018-01-25,2.68,2.74,2.68,2.7,4494768,0.020000000000000018,0.7462686567164185,2.71,0.06000000000000005
2018-01-24,2.72,2.73,2.69,2.69,1709652,-0.03000000000000025,-1.1029411764705974,2.71,0.040000000000000036
2018-01-23,2.73,2.74,2.7,2.72,1837090,-0.009999999999999787,-0.3663003663003585,2.72,0.040000000000000036
2018-01-22,2.7,2.74,2.69,2.71,4853971,0.009999999999999787,0.37037037037036247,2.715,0.050000000000000266
2018-01-18,2.62,2.67,2.62,2.65,4554739,0.029999999999999805,1.1450381679389239,2.645,0.04999999999999982
2018-01-17,2.62,2.64,2.61,2.64,275340,0.020000000000000018,0.7633587786259549,2.625,0.03000000000000025
2018-01-16,2.64,2.64,2.63,2.64,2365232,0.0,0.0,2.635,0.010000000000000231
2018-01-15,2.62,2.64,2.6,2.64,7783377,0.020000000000000018,0.7633587786259549,2.62,0.040000000000000036
2018-01-11,2.61,2.63,2.61,2.62,9284711,0.010000000000000231,0.3831417624521162,2.62,0.020000000000000018
2018-01-10,2.62,2.62,2.6,2.62,12534170,0.0,0.0,2.6100000000000003,0.020000000000000018
2018-01-09,2.62,2.63,2.62,2.62,3761105,0.0,0.0,2.625,0.009999999999999787
2018-01-08,2.65,2.66,2.61,2.62,599426,-0.029999999999999805,-1.1320754716981059,2.635,0.050000000000000266
2018-01-04,2.62,2.64,2.61,2.62,438003,0.0,0.0,2.625,0.03000000000000025
2018-01-03,2.6,2.64,2.6,2.64,1158370,0.040000000000000036,1.5384615384615397,2.62,0.040000000000000036
2018-01-02,2.6,2.65,2.6,2.63,488737,0.029999999999999805,1.1538461538461462,2.625,0.04999999999999982
